tree	time	x	y	r_stem	h_stem	r_crown	r_root	xylem_resistance	root_surface_resistance	ag_resources	bg_resources	growth	psi_zero	salinity
Initial_000000001	300672000.0	5.0	5.0	0.014950872784970384	0.8981461165534301	0.2953730014809219	0.48646530919091957	25180328548407.953	25561912080626.844	0.005900424602786568	0.005666099172101737	2.229782391834705e-05	-7845393.968307555	0.07999975571441825
Initial_000000001	304128000.0	5.0	5.0	0.015099942827578124	0.9039144927463147	0.29736208579650875	0.48978373863723773	24848074594247.645	25216275734024.184	0.00598026103114125	0.005742294602186644	2.2583093721624273e-05	-7845298.354702831	0.07999975657675819
Initial_000000001	307584000.0	5.0	5.0	0.015249547988947093	0.9096417959455033	0.2993545560969171	0.49310800487705064	24521813391578.336	24877009828346.25	0.006060771983812711	0.005819126930821624	2.28704272000362e-05	-7845203.077591153	0.0799997574271734
Initial_000000001	311040000.0	5.0	5.0	0.015399685217448379	0.9153286319723257	0.30135034394709376	0.4964379962118998	24201417202932.13	24543975170928.23	0.006141957423839482	0.005896596048157326	2.315981714260248e-05	-7845108.132372109	0.07999975826602672
Initial_000000001	314496000.0	5.0	5.0	0.015550351396687121	0.9209755919882118	0.3033493811434266	0.49977360126486103	23886761331759.426	24217035991857.46	0.006223817254076265	0.005974701787990464	2.3451256097251624e-05	-7845013.514584562	0.07999975909366755
Initial_000000001	317952000.0	5.0	5.0	0.01570154334815604	0.9265832529969146	0.30535159972434167	0.5031147089995314	23577724044228.316	23896059851702.598	0.006306351317638794	0.006053443928205018	2.3744736373673855e-05	-7844919.219901509	0.07999975991043243
Initial_000000001	321408000.0	5.0	5.0	0.015853257833803494	0.9321521783245867	0.30735693198065606	0.5064612087385544	23274186493143.61	23580917551939.684	0.006389559398363724	0.006132822191226999	2.4040250046228382e-05	-7844825.244125175	0.07999976071664562
Initial_000000001	324864000.0	5.0	5.0	0.016005491558520168	0.9376829180788947	0.3093653104656852	0.5098129901816865	22976032643926.5	23271483047989.4	0.006473441221283133	0.0062128362444924074	2.433778895690313e-05	-7844731.58318231	0.0799997615126196
Initial_000000001	328320000.0	5.0	5.0	0.016158241172548264	0.9431760095882797	0.3113766680051043	0.5131699434234039	22683149202597.598	22967633364782.88	0.006557996453113052	0.0062934857009278086	2.4637344718324135e-05	-7844638.233119679	0.07999976229865557
Initial_000000001	331776000.0	5.0	5.0	0.01631150327381668	0.9486319778224063	0.31339093770656173	0.5165319589700539	22395425545707.184	22669248514776.5	0.006643224702755583	0.006374770119443147	2.493890871681257e-05	-7844545.190099759	0.07999976307504396
Initial_000000001	335232000.0	5.0	5.0	0.016465274410205524	0.9540513357947766	0.315408052969046	0.5198989277565493	22112753652158.79	22376211418338.566	0.006729125521814083	0.006456689005436239	2.52424721154867e-05	-7844452.4503966	0.07999976384206482
Initial_000000001	338688000.0	5.0	5.0	0.016619551081743122	0.9594345849484276	0.3174279474920034	0.5232707411626132	21835028036873.02	22088407826433.473	0.006815698405120888	0.006539241811308534	2.5548025857406646e-05	-7844360.010391863	0.0799997645999883
Initial_000000001	342144000.0	5.0	5.0	0.016774329742738254	0.9647822155255734	0.3194505552842088	0.5266472910285696	21562145686240.41	21805726245531.93	0.006902942791277153	0.006622427936991659	2.585556066875958e-05	-7844267.866571018	0.07999976534907499
Initial_000000001	345600000.0	5.0	5.0	0.016929606803850496	0.9700947069220053	0.321475810672388	0.5300284696706885	21294005995313.414	21528057864677.547	0.006990858063204227	0.006706246730484299	2.6165067062083044e-05	-7844176.015519703	0.07999976608957642
Initial_000000001	349056000.0	5.0	5.0	0.017085378634101034	0.9753725280270106	0.32350364830959255	0.5334141698960851	21030510706688.93	21255296484643.16	0.007079443548706143	0.0067906974883988796	2.647653533952388e-05	-7844084.453920221	0.07999976682173526
Initial_000000001	352512000.0	5.0	5.0	0.017241641562826388	0.9806161375495309	0.3255340031833279	0.536804285017176	20771563851034.438	20987338449111.945	0.007168698521042677	0.006875779456517683	2.6789955596130834e-05	-7843993.178548182	0.07999976754578585
Initial_000000001	355968000.0	5.0	5.0	0.017398391881577276	0.9858259843312357	0.32756681062343507	0.5401987088656958	20517071689211.434	20724082577821.086	0.007258622199512538	0.006961491830357926	2.7105317723178522e-05	-7843902.186269279	0.07999976826195437
Initial_000000001	359424000.0	5.0	5.0	0.01755562584596459	0.9910025076471478	0.32960200630972664	0.5435973358062778	20266942655952.254	20465430101607.527	0.007349213750046175	0.007047833755745236	2.7422611411520086e-05	-7843811.474036185	0.0799997689704593
Initial_000000001	362880000.0	5.0	5.0	0.017713339677454525	0.9961461374944256	0.3316395262793792	0.547000060749602	20021087305046.42	20211284599297.293	0.007440472285807728	0.007134804329395266	2.7741826154967087e-05	-7843721.0388855785	0.0799997696715116
Initial_000000001	366336000.0	5.0	5.0	0.017871529565114654	1.0012572948698655	0.33367930693408215	0.5504067791651135	19779418255994.746	19961551936382.188	0.007532396867805665	0.0072224025995028425	2.806295125369388e-05	-7843630.87793528	0.0799997703653151
Initial_000000001	369792000.0	5.0	5.0	0.01803019166731261	1.0063363920366635	0.33572128504694493	0.5538173870933153	19541850142090.254	19716140205429.18	0.007624986505511615	0.007310627566338295	2.838597581766457e-05	-7843540.988381499	0.07999977105206667
Initial_000000001	373248000.0	5.0	5.0	0.018189322113369093	1.0113838327809392	0.3377653977691645	0.5572317811576397	19308299559886.035	19474959668169.844	0.007718240157486952	0.007399478182850485	2.871088877008035e-05	-7843451.367496188	0.07999977173195659
Initial_000000001	376704000.0	5.0	5.0	0.018348917005166606	1.0164000126585035	0.33981158263645356	0.560649858575902	19078685020011.684	19237922699218.72	0.0078121567320166485	0.00748895335527614	2.903767885084522e-05	-7843362.012624493	0.07999977240516877
Initial_000000001	380160000.0	5.0	5.0	0.018508972418715457	1.0213853192323168	0.34185977757523367	0.564071517171341	18852926899300.465	19004943731371.453	0.007906735087749972	0.007579051943755115	2.93663346200483e-05	-7843272.921182305	0.07999977307188089
Initial_000000001	383616000.0	5.0	5.0	0.018669484405678283	1.0263401323010717	0.34390992090859196	0.5674966553832504	18630947394191.117	18775939202434.812	0.008001974034347563	0.007669772762950989	2.9696844461459837e-05	-7843184.0906539	0.07999977373226477
